image,bbox,class_id
C:/Users/QIU/Desktop/dataset/images/basset_hound_161.jpg,143x16x347x262,2
C:/Users/QIU/Desktop/dataset/images/staffordshire_bull_terrier_144.jpg,101x71x313x226,2
C:/Users/QIU/Desktop/dataset/images/boxer_124.jpg,232x161x259x189,2
C:/Users/QIU/Desktop/dataset/images/Bengal_189.jpg,212x86x289x176,2
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_146.jpg,83x101x183x168,2
C:/Users/QIU/Desktop/dataset/images/newfoundland_149.jpg,194x7x371x146,1
C:/Users/QIU/Desktop/dataset/images/shiba_inu_158.jpg,18x77x219x212,1
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_137.jpg,111x44x181x112,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_103.jpg,235x45x356x174,1
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_160.jpg,97x18x290x245,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_110.jpg,217x6x364x163,1
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_124.jpg,167x83x333x263,2
C:/Users/QIU/Desktop/dataset/images/newfoundland_167.jpg,223x171x287x242,1
C:/Users/QIU/Desktop/dataset/images/chihuahua_116.jpg,37x44x159x159,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_172.jpg,136x45x214x109,1
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_108.jpg,184x13x358x243,2
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_10.jpg,226x192x319x291,2
C:/Users/QIU/Desktop/dataset/images/staffordshire_bull_terrier_103.jpg,19x70x290x280,2
C:/Users/QIU/Desktop/dataset/images/Ragdoll_174.jpg,44x80x231x276,2
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_154.jpg,111x39x169x122,2
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_196.jpg,125x1x321x205,2
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_109.jpg,114x12x449x290,2
C:/Users/QIU/Desktop/dataset/images/Bombay_128.jpg,82x136x234x318,2
C:/Users/QIU/Desktop/dataset/images/Russian_Blue_193.jpg,132x80x248x209,1
C:/Users/QIU/Desktop/dataset/images/Russian_Blue_164.jpg,97x60x280x234,1
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_143.jpg,58x53x158x168,2
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_121.jpg,84x19x471x300,2
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_169.jpg,43x1x399x293,1
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_14.jpg,225x22x434x241,2
C:/Users/QIU/Desktop/dataset/images/beagle_104.jpg,46x33x181x157,2
C:/Users/QIU/Desktop/dataset/images/boxer_109.jpg,85x48x288x239,2
C:/Users/QIU/Desktop/dataset/images/shiba_inu_109.jpg,169x126x264x229,1
C:/Users/QIU/Desktop/dataset/images/staffordshire_bull_terrier_19.jpg,239x144x280x203,2
C:/Users/QIU/Desktop/dataset/images/Ragdoll_202.jpg,125x9x307x211,2
C:/Users/QIU/Desktop/dataset/images/samoyed_18.jpg,97x17x231x210,2
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_127.jpg,16x20x235x173,2
C:/Users/QIU/Desktop/dataset/images/pug_132.jpg,105x3x228x106,2
C:/Users/QIU/Desktop/dataset/images/leonberger_145.jpg,224x55x328x151,2
C:/Users/QIU/Desktop/dataset/images/keeshond_118.jpg,167x10x370x315,2
C:/Users/QIU/Desktop/dataset/images/Birman_137.jpg,220x185x273x239,2
C:/Users/QIU/Desktop/dataset/images/pomeranian_126.jpg,109x53x169x126,2
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_195.jpg,202x85x329x235,1
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_127.jpg,87x39x319x356,1
C:/Users/QIU/Desktop/dataset/images/Siamese_203.jpg,257x87x394x246,2
C:/Users/QIU/Desktop/dataset/images/german_shorthaired_13.jpg,251x17x367x120,1
C:/Users/QIU/Desktop/dataset/images/boxer_133.jpg,102x104x344x278,2
C:/Users/QIU/Desktop/dataset/images/japanese_chin_152.jpg,149x57x250x128,1
C:/Users/QIU/Desktop/dataset/images/japanese_chin_175.jpg,165x88x328x206,1
C:/Users/QIU/Desktop/dataset/images/german_shorthaired_105.jpg,90x200x254x342,1
C:/Users/QIU/Desktop/dataset/images/Bengal_127.jpg,115x14x204x122,2
C:/Users/QIU/Desktop/dataset/images/japanese_chin_138.jpg,127x130x259x236,1
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_105.jpg,109x1x286x182,1
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_142.jpg,272x179x379x266,2
C:/Users/QIU/Desktop/dataset/images/Ragdoll_162.jpg,205x127x295x211,2
C:/Users/QIU/Desktop/dataset/images/Birman_149.jpg,54x97x286x329,2
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_113.jpg,15x1x155x102,2
C:/Users/QIU/Desktop/dataset/images/japanese_chin_111.jpg,146x112x333x252,1
C:/Users/QIU/Desktop/dataset/images/newfoundland_175.jpg,147x35x397x260,1
C:/Users/QIU/Desktop/dataset/images/keeshond_18.jpg,128x11x349x334,2
C:/Users/QIU/Desktop/dataset/images/american_bulldog_101.jpg,168x35x319x178,2
C:/Users/QIU/Desktop/dataset/images/keeshond_177.jpg,140x101x253x211,2
C:/Users/QIU/Desktop/dataset/images/japanese_chin_166.jpg,235x34x436x211,1
C:/Users/QIU/Desktop/dataset/images/Persian_202.jpg,67x5x234x182,1
C:/Users/QIU/Desktop/dataset/images/keeshond_117.jpg,85x82x202x237,2
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_186.jpg,232x30x360x156,2
C:/Users/QIU/Desktop/dataset/images/shiba_inu_102.jpg,184x46x280x174,1
C:/Users/QIU/Desktop/dataset/images/japanese_chin_105.jpg,19x1x294x162,1
C:/Users/QIU/Desktop/dataset/images/leonberger_144.jpg,171x79x269x181,2
C:/Users/QIU/Desktop/dataset/images/boxer_148.jpg,158x57x337x236,2
C:/Users/QIU/Desktop/dataset/images/Siamese_152.jpg,60x7x325x284,2
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_219.jpg,79x6x143x85,1
C:/Users/QIU/Desktop/dataset/images/Ragdoll_118.jpg,155x7x479x340,2
C:/Users/QIU/Desktop/dataset/images/Egyptian_Mau_171.jpg,65x37x116x100,1
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_152.jpg,157x25x334x210,1
C:/Users/QIU/Desktop/dataset/images/samoyed_123.jpg,267x92x379x230,2
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_135.jpg,67x56x373x348,2
C:/Users/QIU/Desktop/dataset/images/american_bulldog_186.jpg,74x230x289x432,2
C:/Users/QIU/Desktop/dataset/images/Birman_161.jpg,139x79x239x188,2
C:/Users/QIU/Desktop/dataset/images/pug_170.jpg,84x7x240x114,2
C:/Users/QIU/Desktop/dataset/images/Bombay_154.jpg,86x57x245x215,2
C:/Users/QIU/Desktop/dataset/images/Birman_142.jpg,233x62x435x249,2
C:/Users/QIU/Desktop/dataset/images/chihuahua_169.jpg,109x1x233x135,2
C:/Users/QIU/Desktop/dataset/images/Sphynx_105.jpg,107x51x441x407,2
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_159.jpg,62x44x238x257,2
C:/Users/QIU/Desktop/dataset/images/saint_bernard_162.jpg,30x48x238x250,2
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_121.jpg,161x265x288x399,2
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_11.jpg,159x34x320x169,2
C:/Users/QIU/Desktop/dataset/images/Abyssinian_117.jpg,72x102x217x222,1
C:/Users/QIU/Desktop/dataset/images/Bengal_141.jpg,15x145x74x206,2
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_139.jpg,136x34x271x159,2
C:/Users/QIU/Desktop/dataset/images/Siamese_139.jpg,48x35x265x285,2
C:/Users/QIU/Desktop/dataset/images/Bengal_123.jpg,220x139x286x226,2
C:/Users/QIU/Desktop/dataset/images/japanese_chin_114.jpg,205x64x342x161,1
C:/Users/QIU/Desktop/dataset/images/Persian_190.jpg,128x13x296x142,1
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_106.jpg,217x25x359x194,1
C:/Users/QIU/Desktop/dataset/images/leonberger_11.jpg,164x123x208x160,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_139.jpg,44x9x96x78,1
C:/Users/QIU/Desktop/dataset/images/havanese_129.jpg,84x86x352x321,2
C:/Users/QIU/Desktop/dataset/images/japanese_chin_161.jpg,1x101x341x411,1
C:/Users/QIU/Desktop/dataset/images/Persian_182.jpg,212x44x313x145,1
C:/Users/QIU/Desktop/dataset/images/staffordshire_bull_terrier_12.jpg,101x77x209x310,2
C:/Users/QIU/Desktop/dataset/images/japanese_chin_177.jpg,219x42x390x166,1
C:/Users/QIU/Desktop/dataset/images/staffordshire_bull_terrier_181.jpg,127x75x269x189,2
C:/Users/QIU/Desktop/dataset/images/Siamese_155.jpg,124x4x367x248,2
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_155.jpg,74x58x224x215,1
C:/Users/QIU/Desktop/dataset/images/havanese_132.jpg,54x104x360x394,2
C:/Users/QIU/Desktop/dataset/images/chihuahua_15.jpg,115x106x341x255,2
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_110.jpg,75x158x188x262,2
C:/Users/QIU/Desktop/dataset/images/Abyssinian_193.jpg,124x5x268x152,1
C:/Users/QIU/Desktop/dataset/images/Ragdoll_121.jpg,123x17x367x317,2
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_118.jpg,192x98x296x172,2
C:/Users/QIU/Desktop/dataset/images/shiba_inu_164.jpg,122x38x311x227,1
C:/Users/QIU/Desktop/dataset/images/pug_15.jpg,205x32x426x203,2
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_105.jpg,126x100x246x247,2
C:/Users/QIU/Desktop/dataset/images/Bengal_147.jpg,15x22x187x211,2
C:/Users/QIU/Desktop/dataset/images/beagle_141.jpg,106x157x208x255,2
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_186.jpg,148x33x349x245,2
C:/Users/QIU/Desktop/dataset/images/english_setter_164.jpg,178x127x307x294,2
C:/Users/QIU/Desktop/dataset/images/havanese_174.jpg,91x53x337x239,2
C:/Users/QIU/Desktop/dataset/images/Siamese_102.jpg,154x92x348x268,1
C:/Users/QIU/Desktop/dataset/images/havanese_107.jpg,34x80x312x319,2
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_174.jpg,87x56x372x389,1
C:/Users/QIU/Desktop/dataset/images/pug_116.jpg,124x4x375x242,2
C:/Users/QIU/Desktop/dataset/images/Sphynx_181.jpg,79x11x233x189,1
C:/Users/QIU/Desktop/dataset/images/newfoundland_120.jpg,184x94x295x199,1
C:/Users/QIU/Desktop/dataset/images/Bengal_104.jpg,95x20x279x244,2
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_19.jpg,218x58x312x151,1
C:/Users/QIU/Desktop/dataset/images/Bombay_191.jpg,37x44x175x189,2
C:/Users/QIU/Desktop/dataset/images/Bombay_100.jpg,29x6x245x209,2
C:/Users/QIU/Desktop/dataset/images/Sphynx_173.jpg,94x14x447x330,1
C:/Users/QIU/Desktop/dataset/images/shiba_inu_144.jpg,134x149x235x264,1
C:/Users/QIU/Desktop/dataset/images/pug_155.jpg,89x30x235x134,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_13.jpg,100x114x212x242,1
C:/Users/QIU/Desktop/dataset/images/saint_bernard_190.jpg,117x301x238x436,2
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_133.jpg,311x102x380x204,2
C:/Users/QIU/Desktop/dataset/images/boxer_147.jpg,91x1x370x332,2
C:/Users/QIU/Desktop/dataset/images/english_setter_182.jpg,21x20x293x306,2
C:/Users/QIU/Desktop/dataset/images/german_shorthaired_173.jpg,289x89x364x140,1
C:/Users/QIU/Desktop/dataset/images/pug_180.jpg,154x27x242x111,2
C:/Users/QIU/Desktop/dataset/images/leonberger_190.jpg,115x290x278x436,2
C:/Users/QIU/Desktop/dataset/images/Abyssinian_124.jpg,88x94x207x195,1
C:/Users/QIU/Desktop/dataset/images/basset_hound_168.jpg,104x1x441x333,2
C:/Users/QIU/Desktop/dataset/images/Russian_Blue_137.jpg,148x1x368x234,1
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_105.jpg,25x1x331x277,1
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_141.jpg,282x40x374x131,1
C:/Users/QIU/Desktop/dataset/images/japanese_chin_122.jpg,169x24x362x149,1
C:/Users/QIU/Desktop/dataset/images/american_bulldog_192.jpg,67x125x237x358,2
C:/Users/QIU/Desktop/dataset/images/pug_144.jpg,10x21x164x176,2
C:/Users/QIU/Desktop/dataset/images/keeshond_129.jpg,136x70x217x178,2
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_149.jpg,199x87x302x174,2
C:/Users/QIU/Desktop/dataset/images/Russian_Blue_166.jpg,150x64x239x165,1
C:/Users/QIU/Desktop/dataset/images/Ragdoll_119.jpg,185x75x311x187,2
C:/Users/QIU/Desktop/dataset/images/Sphynx_151.jpg,121x19x213x107,1
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_189.jpg,149x158x319x400,1
C:/Users/QIU/Desktop/dataset/images/boxer_15.jpg,193x45x377x262,2
C:/Users/QIU/Desktop/dataset/images/american_bulldog_128.jpg,153x37x269x153,2
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_145.jpg,37x71x261x281,2
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_152.jpg,116x98x271x226,2
C:/Users/QIU/Desktop/dataset/images/german_shorthaired_146.jpg,58x125x150x197,1
C:/Users/QIU/Desktop/dataset/images/Egyptian_Mau_134.jpg,17x1x102x81,1
C:/Users/QIU/Desktop/dataset/images/shiba_inu_134.jpg,110x27x245x225,1
C:/Users/QIU/Desktop/dataset/images/havanese_156.jpg,190x48x353x225,2
C:/Users/QIU/Desktop/dataset/images/pomeranian_158.jpg,66x23x168x131,2
C:/Users/QIU/Desktop/dataset/images/japanese_chin_162.jpg,95x16x366x207,1
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_161.jpg,46x50x311x279,2
C:/Users/QIU/Desktop/dataset/images/newfoundland_157.jpg,234x79x454x281,1
C:/Users/QIU/Desktop/dataset/images/boxer_122.jpg,273x142x309x185,2
C:/Users/QIU/Desktop/dataset/images/pomeranian_101.jpg,142x66x235x198,2
C:/Users/QIU/Desktop/dataset/images/Egyptian_Mau_133.jpg,80x1x144x78,1
C:/Users/QIU/Desktop/dataset/images/japanese_chin_124.jpg,149x1x323x128,1
C:/Users/QIU/Desktop/dataset/images/leonberger_181.jpg,84x111x194x202,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_133.jpg,131x1x229x156,1
C:/Users/QIU/Desktop/dataset/images/Bombay_13.jpg,209x52x317x158,2
C:/Users/QIU/Desktop/dataset/images/shiba_inu_170.jpg,45x72x251x306,1
C:/Users/QIU/Desktop/dataset/images/Sphynx_131.jpg,137x56x284x219,1
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_117.jpg,83x28x336x291,1
C:/Users/QIU/Desktop/dataset/images/chihuahua_162.jpg,96x41x137x90,2
C:/Users/QIU/Desktop/dataset/images/havanese_110.jpg,110x229x249x356,2
C:/Users/QIU/Desktop/dataset/images/Persian_159.jpg,293x116x408x222,1
C:/Users/QIU/Desktop/dataset/images/Birman_113.jpg,108x41x289x194,2
C:/Users/QIU/Desktop/dataset/images/Persian_181.jpg,183x7x320x140,1
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_104.jpg,54x140x245x356,2
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_214.jpg,125x14x179x80,1
C:/Users/QIU/Desktop/dataset/images/Siamese_129.jpg,109x1x351x230,2
C:/Users/QIU/Desktop/dataset/images/chihuahua_153.jpg,119x54x228x128,2
C:/Users/QIU/Desktop/dataset/images/beagle_114.jpg,153x55x358x274,2
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_159.jpg,106x48x284x248,2
C:/Users/QIU/Desktop/dataset/images/pug_103.jpg,110x53x330x247,2
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_171.jpg,181x21x318x153,1
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_203.jpg,108x29x352x243,2
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_141.jpg,25x35x182x186,2
C:/Users/QIU/Desktop/dataset/images/Bombay_125.jpg,159x7x330x194,2
C:/Users/QIU/Desktop/dataset/images/Russian_Blue_144.jpg,37x16x227x208,1
C:/Users/QIU/Desktop/dataset/images/Birman_164.jpg,45x10x315x309,2
C:/Users/QIU/Desktop/dataset/images/Egyptian_Mau_179.jpg,595x86x867x346,1
C:/Users/QIU/Desktop/dataset/images/english_setter_117.jpg,200x27x336x115,2
C:/Users/QIU/Desktop/dataset/images/havanese_165.jpg,143x94x302x214,2
C:/Users/QIU/Desktop/dataset/images/pomeranian_131.jpg,122x29x201x116,2
C:/Users/QIU/Desktop/dataset/images/english_setter_13.jpg,1x1x332x486,2
C:/Users/QIU/Desktop/dataset/images/staffordshire_bull_terrier_183.jpg,229x125x318x222,2
C:/Users/QIU/Desktop/dataset/images/Ragdoll_114.jpg,68x73x242x251,2
C:/Users/QIU/Desktop/dataset/images/saint_bernard_181.jpg,134x22x373x253,2
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_150.jpg,64x38x304x245,2
C:/Users/QIU/Desktop/dataset/images/Birman_133.jpg,156x158x226x228,2
C:/Users/QIU/Desktop/dataset/images/keeshond_187.jpg,142x99x242x219,2
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_110.jpg,57x27x324x307,1
C:/Users/QIU/Desktop/dataset/images/chihuahua_127.jpg,155x1x242x106,2
C:/Users/QIU/Desktop/dataset/images/Bengal_191.jpg,188x24x296x140,2
C:/Users/QIU/Desktop/dataset/images/pomeranian_111.jpg,92x3x173x81,2
C:/Users/QIU/Desktop/dataset/images/Birman_176.jpg,192x62x336x195,2
C:/Users/QIU/Desktop/dataset/images/Sphynx_152.jpg,224x3x368x153,1
C:/Users/QIU/Desktop/dataset/images/Birman_168.jpg,42x56x210x193,2
C:/Users/QIU/Desktop/dataset/images/pomeranian_125.jpg,99x78x180x177,2
C:/Users/QIU/Desktop/dataset/images/german_shorthaired_143.jpg,88x61x228x204,1
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_130.jpg,122x23x319x285,2
C:/Users/QIU/Desktop/dataset/images/basset_hound_135.jpg,300x100x477x271,2
C:/Users/QIU/Desktop/dataset/images/japanese_chin_126.jpg,140x80x229x152,1
C:/Users/QIU/Desktop/dataset/images/havanese_142.jpg,3x23x444x271,2
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_168.jpg,115x37x192x136,2
C:/Users/QIU/Desktop/dataset/images/leonberger_161.jpg,132x46x306x245,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_108.jpg,74x13x341x280,1
C:/Users/QIU/Desktop/dataset/images/havanese_147.jpg,208x96x420x270,2
C:/Users/QIU/Desktop/dataset/images/samoyed_146.jpg,66x19x205x180,2
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_149.jpg,119x26x353x217,2
C:/Users/QIU/Desktop/dataset/images/Ragdoll_147.jpg,198x2x403x213,2
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_133.jpg,148x1x373x215,2
C:/Users/QIU/Desktop/dataset/images/beagle_145.jpg,180x257x237x314,2
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_146.jpg,170x1x382x262,1
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_133.jpg,106x46x314x297,2
C:/Users/QIU/Desktop/dataset/images/Russian_Blue_172.jpg,150x184x234x281,1
C:/Users/QIU/Desktop/dataset/images/keeshond_138.jpg,48x19x227x118,2
C:/Users/QIU/Desktop/dataset/images/saint_bernard_118.jpg,45x78x263x252,2
C:/Users/QIU/Desktop/dataset/images/staffordshire_bull_terrier_125.jpg,103x51x237x239,2
C:/Users/QIU/Desktop/dataset/images/saint_bernard_164.jpg,57x31x398x332,2
C:/Users/QIU/Desktop/dataset/images/boxer_12.jpg,1x9x389x327,2
C:/Users/QIU/Desktop/dataset/images/keeshond_142.jpg,91x81x264x283,2
C:/Users/QIU/Desktop/dataset/images/staffordshire_bull_terrier_104.jpg,35x62x172x204,2
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_168.jpg,112x144x292x315,2
C:/Users/QIU/Desktop/dataset/images/samoyed_160.jpg,357x36x426x143,2
C:/Users/QIU/Desktop/dataset/images/beagle_163.jpg,132x49x301x181,2
C:/Users/QIU/Desktop/dataset/images/Birman_124.jpg,251x1x459x210,2
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_101.jpg,224x30x365x246,1
C:/Users/QIU/Desktop/dataset/images/german_shorthaired_170.jpg,142x102x348x305,1
C:/Users/QIU/Desktop/dataset/images/pug_165.jpg,106x71x178x124,2
C:/Users/QIU/Desktop/dataset/images/Bombay_186.jpg,30x54x220x246,2
C:/Users/QIU/Desktop/dataset/images/pomeranian_141.jpg,102x76x169x146,2
C:/Users/QIU/Desktop/dataset/images/havanese_160.jpg,165x22x328x181,2
C:/Users/QIU/Desktop/dataset/images/basset_hound_103.jpg,244x76x370x179,2
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_189.jpg,141x1x397x284,1
C:/Users/QIU/Desktop/dataset/images/boxer_112.jpg,206x49x365x201,2
C:/Users/QIU/Desktop/dataset/images/Siamese_183.jpg,131x56x353x280,2
C:/Users/QIU/Desktop/dataset/images/samoyed_162.jpg,234x56x310x152,2
C:/Users/QIU/Desktop/dataset/images/Siamese_180.jpg,189x36x286x142,2
C:/Users/QIU/Desktop/dataset/images/german_shorthaired_144.jpg,110x66x246x202,1
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_104.jpg,247x81x367x202,2
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_164.jpg,212x31x343x194,1
C:/Users/QIU/Desktop/dataset/images/german_shorthaired_158.jpg,130x108x373x268,1
C:/Users/QIU/Desktop/dataset/images/Persian_197.jpg,130x19x349x251,1
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_200.jpg,171x27x326x183,2
C:/Users/QIU/Desktop/dataset/images/keeshond_168.jpg,138x47x287x234,2
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_187.jpg,94x11x341x215,2
C:/Users/QIU/Desktop/dataset/images/english_setter_116.jpg,188x59x315x146,2
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_126.jpg,101x125x274x329,2
C:/Users/QIU/Desktop/dataset/images/Egyptian_Mau_109.jpg,4x1x179x173,1
C:/Users/QIU/Desktop/dataset/images/pug_10.jpg,70x37x195x133,2
C:/Users/QIU/Desktop/dataset/images/Abyssinian_127.jpg,96x246x179x328,1
C:/Users/QIU/Desktop/dataset/images/boxer_163.jpg,144x110x326x267,2
C:/Users/QIU/Desktop/dataset/images/saint_bernard_152.jpg,110x91x264x253,2
C:/Users/QIU/Desktop/dataset/images/saint_bernard_115.jpg,190x46x276x132,2
C:/Users/QIU/Desktop/dataset/images/havanese_137.jpg,222x77x399x231,2
C:/Users/QIU/Desktop/dataset/images/Russian_Blue_155.jpg,43x106x204x288,1
C:/Users/QIU/Desktop/dataset/images/saint_bernard_144.jpg,181x33x369x208,2
C:/Users/QIU/Desktop/dataset/images/pomeranian_12.jpg,186x1x418x284,2
C:/Users/QIU/Desktop/dataset/images/staffordshire_bull_terrier_128.jpg,25x17x273x261,2
C:/Users/QIU/Desktop/dataset/images/Russian_Blue_103.jpg,96x52x187x162,2
C:/Users/QIU/Desktop/dataset/images/Russian_Blue_107.jpg,2x3x254x290,2
C:/Users/QIU/Desktop/dataset/images/Ragdoll_171.jpg,28x73x261x332,2
C:/Users/QIU/Desktop/dataset/images/Bombay_146.jpg,21x55x68x112,2
C:/Users/QIU/Desktop/dataset/images/keeshond_124.jpg,49x20x301x318,2
C:/Users/QIU/Desktop/dataset/images/pug_124.jpg,52x53x175x153,2
C:/Users/QIU/Desktop/dataset/images/chihuahua_172.jpg,82x34x157x123,2
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_122.jpg,122x86x293x249,2
C:/Users/QIU/Desktop/dataset/images/newfoundland_159.jpg,175x89x380x244,1
C:/Users/QIU/Desktop/dataset/images/boxer_183.jpg,190x80x327x177,2
C:/Users/QIU/Desktop/dataset/images/pomeranian_175.jpg,69x4x178x132,2
C:/Users/QIU/Desktop/dataset/images/american_bulldog_116.jpg,152x37x293x167,2
C:/Users/QIU/Desktop/dataset/images/Birman_103.jpg,135x33x331x217,2
C:/Users/QIU/Desktop/dataset/images/pomeranian_147.jpg,91x33x246x214,2
C:/Users/QIU/Desktop/dataset/images/Bengal_112.jpg,72x20x201x162,2
C:/Users/QIU/Desktop/dataset/images/Bombay_126.jpg,31x59x135x151,2
C:/Users/QIU/Desktop/dataset/images/Sphynx_196.jpg,138x107x259x227,1
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_131.jpg,225x78x381x277,1
C:/Users/QIU/Desktop/dataset/images/pug_12.jpg,92x1x446x310,2
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_186.jpg,208x32x356x231,2
C:/Users/QIU/Desktop/dataset/images/havanese_184.jpg,102x21x396x253,2
C:/Users/QIU/Desktop/dataset/images/Siamese_181.jpg,136x1x371x235,2
C:/Users/QIU/Desktop/dataset/images/Egyptian_Mau_192.jpg,79x4x184x113,1
C:/Users/QIU/Desktop/dataset/images/american_bulldog_168.jpg,15x116x309x282,2
C:/Users/QIU/Desktop/dataset/images/basset_hound_10.jpg,99x64x397x314,2
C:/Users/QIU/Desktop/dataset/images/Sphynx_146.jpg,168x27x324x197,1
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_167.jpg,297x28x397x120,2
C:/Users/QIU/Desktop/dataset/images/Siamese_161.jpg,109x24x301x228,2
C:/Users/QIU/Desktop/dataset/images/pomeranian_140.jpg,110x5x214x134,2
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_145.jpg,148x71x295x182,1
C:/Users/QIU/Desktop/dataset/images/keeshond_148.jpg,152x32x251x149,2
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_156.jpg,62x27x193x140,2
C:/Users/QIU/Desktop/dataset/images/Egyptian_Mau_161.jpg,240x21x362x162,1
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_107.jpg,13x13x152x157,2
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_180.jpg,101x102x326x231,2
C:/Users/QIU/Desktop/dataset/images/beagle_190.jpg,209x123x265x172,2
C:/Users/QIU/Desktop/dataset/images/chihuahua_113.jpg,120x46x200x139,2
C:/Users/QIU/Desktop/dataset/images/Siamese_148.jpg,236x33x372x187,2
C:/Users/QIU/Desktop/dataset/images/Ragdoll_197.jpg,23x21x276x265,2
C:/Users/QIU/Desktop/dataset/images/Birman_169.jpg,53x68x241x241,2
C:/Users/QIU/Desktop/dataset/images/Sphynx_17.jpg,115x1x449x351,1
C:/Users/QIU/Desktop/dataset/images/Bombay_138.jpg,240x55x659x473,2
C:/Users/QIU/Desktop/dataset/images/Ragdoll_140.jpg,221x11x409x195,2
C:/Users/QIU/Desktop/dataset/images/german_shorthaired_122.jpg,176x66x312x144,1
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_153.jpg,168x15x466x296,2
